SK_ID_CURR,TARGET
105091,0.1217060555652798
105101,0.07886823179057714
105103,0.08752678651346714
105134,0.09772437340304016
105139,0.09669280350204913
105142,0.12778198074499544
105146,0.09900189566659995
105163,0.09391595049602662
105168,0.11931733889606086
105172,0.05728870546213939
105176,0.12494743679413725
105195,0.0888382470908829
105196,0.13936183709886846
105197,0.06747769221439419
105203,0.09162206031616867
105223,0.10005802022504227
105227,0.09422231363922029
105228,0.06700403341458364
105230,0.10966299284382547
105231,0.1264937182635184
105239,0.08511086416173459
105242,0.10292476422209366
105244,0.08865036290433952
105245,0.11425241441040554
105248,0.058887346754401194
105249,0.09017052177919127
105266,0.12522292034405924
105271,0.12323484760913103
105276,0.11653656698292326
105282,0.11124957919272371
105292,0.08255659352109329
105297,0.053773804949200185
105332,0.12600169033950634
105333,0.07996586367091446
105343,0.07103144071301704
105344,0.05763862005991482
105345,0.11936201943165123
105357,0.0978654993180414
105359,0.08957569612378807
105366,0.08139199240558358
105367,0.09915546984531246
105370,0.04918002070265415
105377,0.09689531516794714
105390,0.08669837827619914
105399,0.06972930369333236
105403,0.08507927031706138
105404,0.08649696889375123
105414,0.07948389148076268
105417,0.0903076339577104
105425,0.14203695288567986
105452,0.07849036495654539
105454,0.10341847507074625
105456,0.11643158339262483
105470,0.1087582244027183
105471,0.06400317820142915
105483,0.08310028592901872
105493,0.11452905498903695
105508,0.1308500886434622
105514,0.11069792884177809
105515,0.06070868690627567
105528,0.1372309924005402
105529,0.07692491919767248
105531,0.07735844792621281
105532,0.08184108242696041
105558,0.05595332995909706
105574,0.0967333556914941
105578,0.06587380201750839
105584,0.1457642702708883
105595,0.11699180616330801
105617,0.104557387961191
105618,0.08680897286016365
105621,0.08310484687117292
105625,0.08759145896912172
105629,0.09089886108651993
105630,0.07210458940516777
105634,0.06709029811479539
105635,0.10443550658321904
105641,0.10533623251825791
105647,0.10574468222677132
105648,0.08538812764023726
105655,0.06879221640557748
105657,0.07225275639677327
105672,0.11134914202607644
105678,0.09195452643505954
105682,0.07689231595341724
105691,0.09960269517837514
105692,0.08862992551734553
105706,0.13039087987050652
105712,0.10615876465942528
105720,0.09480233619785688
105734,0.08429841324932467
105735,0.09781698011924561
105736,0.0910431307935938
105737,0.06961770998917981
105738,0.13451025108690118
105740,0.11561552858965976
105744,0.05852934913323589
105747,0.10652355882169251
105749,0.10900865601752945
105754,0.0966912888098579
105758,0.06641224782494373
105760,0.09408277978015901
105767,0.08808990235282654
105784,0.11323436132853482
105791,0.09268315554229109
105802,0.08578289027732765
105807,0.13254825863946385
105809,0.07791091567658474
105816,0.10399594383515445
105817,0.05904030748748658
105824,0.13435506911574444
105832,0.10175878863309215
105856,0.07732024299453306
105865,0.08741564826713259
105899,0.07999372570434175
105906,0.05847138604729538
105916,0.09550059907989177
105923,0.11522805460860706
105937,0.09371087839611886
105965,0.06927592576692185
105966,0.0867462492721546
105968,0.07222214165490749
105973,0.08693750909601539
105976,0.1094688327284744
105978,0.06543678383231073
105979,0.07791240007051971
105991,0.10139035149228039
105998,0.08733539361015102
105999,0.09647314226532067
106000,0.10583680516629139
106001,0.10770999757364412
106010,0.08565833590131901
106011,0.09559018493388213
106013,0.11993742702750926
106015,0.08399133661361793
106026,0.06860474109452812
106032,0.0734522645150997
106035,0.09709314119560843
106040,0.09085274871749642
106041,0.12825084972762274
106044,0.06441233726950145
106053,0.09980502586174818
106054,0.07125735714072161
106065,0.12616801665913582
106081,0.0818175103552332
106083,0.0880215502249413
106087,0.09711926466289403
106090,0.09899520277126643
106101,0.05271567831665819
106102,0.12492525922579965
106109,0.07830861101938594
106116,0.07625741436001147
106150,0.07787212611663334
106155,0.1604467679900725
106166,0.09003470238274172
106176,0.08810472215904719
106189,0.07164108434119844
106199,0.127712660044713
106205,0.09155707247031483
106206,0.08380014134115668
106211,0.08483454401027764
106214,0.06524496590875233
106216,0.09298775884828174
106217,0.09743944096911543
106225,0.08133660236931996
106249,0.07280119562161476
106256,0.0802527019425147
106258,0.07873167139901845
106261,0.10287597819826169
106262,0.11620960072778233
106264,0.06254202569795142
106271,0.11147378897600065
106276,0.08472530441958705
106277,0.09431489888449174
106286,0.11211572049332759
106293,0.06708664786051889
106295,0.07501581973142278
106296,0.10335358357764433
106297,0.12628531880368965
106298,0.09433496076099529
106311,0.07971502175063205
106314,0.11537806286065892
106320,0.12442099904129467
106334,0.1059807693073027
106346,0.07501375393860273
106347,0.07981200960452142
106349,0.0889139464375391
106354,0.11144704168538096
106360,0.0565167824843259
106373,0.08953823925631847
106377,0.07545732915004923
106386,0.10750436613759913
106387,0.10728394288073156
106391,0.056101706461425975
106401,0.12474444185206272
106411,0.12075875068762551
106413,0.11721251532595074
106426,0.10164103689066564
106427,0.0798174342775372
106428,0.14407896214612478
106434,0.09621834682044023
106438,0.09807723074207081
106440,0.10117101860222279
106441,0.0651517201584486
106452,0.11874545208699117
106453,0.08172806273532741
106454,0.09039356943382745
106457,0.09856462960291099
106484,0.07578731236699025
106488,0.1516426514074886
106491,0.09023595000274287
106514,0.09032924991127914
106527,0.09683137103790546
106528,0.07597493052348674
106529,0.0539915106145469
106534,0.12028841708255233
106550,0.11102166134106889
106577,0.08212964154921515
106585,0.13007336818167767
106590,0.06293931372126102
106607,0.07957831863484631
106610,0.10622822666386358
106611,0.1002421742925007
106612,0.11890884159720265
106624,0.0709756023419468
106631,0.07564270792657728
106647,0.1757147815690773
106660,0.1281305052139704
106674,0.08692837256013107
106687,0.07452241301933278
106712,0.09259717131268859
106713,0.08105564108556598
106717,0.08359429441920922
106720,0.1000925097779685
106721,0.098148134618197
106724,0.09334912467381443
106735,0.11048156874333225
106739,0.07927235002548334
106740,0.08525573664356124
106754,0.07634868336779674
106760,0.14842937252358418
106761,0.10672980719785997
106784,0.09582986443394056
106787,0.08755345334624495
106797,0.0781131024574271
106798,0.07812006406091664
106802,0.12591655645577474
106803,0.10706814628989524
106804,0.156599408686333
106805,0.08041362009673994
106810,0.13179264649437844
106812,0.09925722078297756
106813,0.06709386143081085
106817,0.07105751689195534
106822,0.09763127186827546
106823,0.08555358142653144
106827,0.06959061186685632
106841,0.07477759207529353
106851,0.08561662551692809
106852,0.09884648032626275
106853,0.1477594767376509
106854,0.1541327009272822
106861,0.09939307298592916
106873,0.12057796703049653
106877,0.07559734859837744
106878,0.08537706733579066
106881,0.10565107468921192
106900,0.08065803858443779
106906,0.07516678696317458
106907,0.08408558608643593
106914,0.10026284213617538
106916,0.08773078317078191
106924,0.07248552789991715
106931,0.08362954976062355
106936,0.10860236990864847
106937,0.08013862264071396
106938,0.0841283941134635
106939,0.11187208681339107
106943,0.07248489971427689
106944,0.07816841175220342
106967,0.11095654988696842
106980,0.09494350127587725
106986,0.06778399675442864
106987,0.08664707046122588
106990,0.06754246297348583
107013,0.05681361477739768
107023,0.09702686434119961
107033,0.06574444309729631
107037,0.10291669231318508
107048,0.10072334083001006
107071,0.10966749311344393
107081,0.06304290504269035
107113,0.0881217313459509
107130,0.06656788047696822
107131,0.0888299668747886
107145,0.09363365275457446
107156,0.09702693529085744
107219,0.07736583295637799
107222,0.11728239622877976
107223,0.19509342049810646
107232,0.12902106038495206
107245,0.10125685641371439
107246,0.06018100524427624
107247,0.06669970957673403
107256,0.07542841091335752
107259,0.07245909087309681
107260,0.050064047911556706
107279,0.13799114798950918
107280,0.07167771490472578
107281,0.0995536309129301
107285,0.09284331444356211
107329,0.11282049501770934
107337,0.07677291742459579
107349,0.07839917204507557
107350,0.09479148704302957
107351,0.06332432413012298
107359,0.14662574419481295
107391,0.10258002233188576
107394,0.11520658158617657
107395,0.06391446558768243
107406,0.11454465567760348
107416,0.1114118302380559
107417,0.08227211027785258
107418,0.07491644153469734
107419,0.07906198885433458
107444,0.08814025052990995
107445,0.10310396608658041
107446,0.09838569228273697
107460,0.0992673329229698
107470,0.10455944408445976
107475,0.07929318849589868
107520,0.08937483839678845
107526,0.09730417084931219
107527,0.06345484496493227
107530,0.07117970925946647
107532,0.13766426103286142
107534,0.11833320453606597
107535,0.08709761876483081
107554,0.11302354316966703
107556,0.0893553369383097
107559,0.09578662153135303
107561,0.061984113996298384
107564,0.07972909724649724
107566,0.09826994400821241
107571,0.0834560569326337
107590,0.1050609323009003
107602,0.09766168694960861
107625,0.12259999533519679
107626,0.13486289123857562
107635,0.0829380734484935
107636,0.07939471498710679
107645,0.10293779797640551
107652,0.11757123069427679
107655,0.06430881851518501
107668,0.06896503108173346
107670,0.07385574247639234
107677,0.059601587876648494
107680,0.11073608510646445
107683,0.08639457447306371
107684,0.0760286208014883
107691,0.08970007046643204
107692,0.11366199878206831
107703,0.12404699474716027
107709,0.06532290350377722
107710,0.07589180029580991
107721,0.09926306241488676
107725,0.12042639790442392
107727,0.13045777760361632
107739,0.09294675916506363
107740,0.10696261832012068
107741,0.09887408121633111
107747,0.07252701979651817
107765,0.13896463165834963
107768,0.07061085462030518
107775,0.09231222802809623
107782,0.11700776757971834
107790,0.07576882360365364
107801,0.0898133967457435
107807,0.06380881482895152
107811,0.11411765001076983
107817,0.13102962727081108
107826,0.08414795086446922
107838,0.09875020754345265
107839,0.08378671823317765
107843,0.07963160141662765
107847,0.06793476049022583
107849,0.10326471387792581
107850,0.09363033955613209
107867,0.11448989092907519
107871,0.10169434618725752
107908,0.09120246761659886
107913,0.1255733757884811
107927,0.105968556451895
107931,0.056052510109076456
107955,0.05950679067987706
107962,0.09389429876980142
107977,0.08020141093576912
107978,0.0889031902345131
107993,0.0768356450602577
108010,0.07979661175893968
108016,0.11133623669877561
108018,0.13174292572326166
108027,0.11038727770059445
108045,0.0997150736502976
108069,0.12525580246237794
108082,0.09719048283933882
108089,0.09364704001441174
108092,0.08442524984236836
108106,0.07541196096380555
108112,0.09397763703830674
108120,0.12074489501243006
108122,0.15604382502136177
108135,0.125564887315743
108170,0.08096676074036903
108171,0.09375673373133828
108177,0.0650979967958897
108180,0.11188748281186398
108183,0.08600362179998869
108184,0.0671220351136873
108185,0.09383969019176429
108192,0.09826894536089723
108195,0.10843658134774713
108196,0.12505777276709842
108218,0.07814575074755276
108219,0.13107223900573087
108243,0.10833589269874654
108249,0.06583360846293561
108251,0.05179123469284824
